book_key,question_type,page,text,answer,author_name,book_title,source_name
soar,content,285,what is the name of Sarah's dachshund?,Hillary,Joan Bauer,Soar,OBOB Parent Group
soar,content,285,How many cardiologists has Jeremiah had?,5,Joan Bauer,Soar,OBOB Parent Group
soar,content,286,what team is Sarah a fan of?,Boston Red Sox,Joan Bauer,Soar,OBOB Parent Group
soar,content,287,What does Jeremiah learn about Sarah's childhood that is similar to his?,she was adopted,Joan Bauer,Soar,OBOB Parent Group
soar,content,290,who is on Jeremiah's short list for MVP?,"Franny, Terrell, Sky",Joan Bauer,Soar,OBOB Parent Group
soar,content,292,what color is  the eagle on the MVP trophy?,Blue,Joan Bauer,Soar,OBOB Parent Group
soar,content,293,Who receives the MVP award for the Eagles?,Jeremiah,Joan Bauer,Soar,OBOB Parent Group
soar,content,293,what is the award that Jer receives from his baseball team?,MVP award,Joan Bauer,Soar,Lake Oswego Public Library
soar,content,296,"what does Jeremiah say was the thing that turned his heart around, what healed it?",Baseball,Joan Bauer,Soar,OBOB Parent Group
soar,content,,What does Jeremiah name his heart monitor?,Boxter,Joan Bauer,Soar,Cedar Mill Community Library
soar,in-which-book,1,does a character like the taste of coffee?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,3,does someone get trained and certified as a foster parent?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,10,does a character's aunt make them wash their hands hundreds of times?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,14,does a character catch a virus that slowly begins attacking their heart muscle?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,18,"can someone walk blocks at a time, but still can't run?",,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,23,do characters meet in a hospital elevator?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,24,do characters watch an eagle cam from the Nature Conservancy?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,30,"is a town's motto : ""Life is a game. Baseball is serious""?",,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,38,does someone use a paperclip to unlock a door?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,45,is there a booth in a restaurant reserved for a coach?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,51,does a character bring cupcakes to school for their birthday?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,58,does a character take a 12 minute nap?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,69,does someone offer someone an orange from their book bag?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,83,do characters take turns calling the insurance company?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,89,does a character die of a heart attack?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,93,does a middle school plant a tree by a baseball diamond?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,96,"is someone's favorite movie, The Lion King?",,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,101,"does someone say, ""Sometimes nature is quiet."" ?",,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,105,does a character get arrested for giving performance-enhancing drugs to their players?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,109,does a character choose a pre made salad instead of turkey loaf for lunch?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,117,does a character drop their phone a lot?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,118,does someone sleep with a baseball?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,126,do characters play catch for 22 minutes?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,144,is a town's welcome sign taken down?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,145,does a character play Aristotle in Think About It Day?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,156,is dry mouth a side effect for a new medication?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,164,is a team booed as they walk onto the field?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,175,"does a character say, ""My goal next year is to develop superhuman strength""?",,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,183,"is the word, CHEATERS written in black spray paint across the front of a stadium?",,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,188,does someone draw a beard on a Mother's Day card?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,193,does a character have 3 pop quizzes at school?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,231,"does a Middle School marching band play, ""We Will Rock You"" really badly?",,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,289,is an awards ceremony held in a hospital cafeteria?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,290,"does someone say, ""I don't do Jell-O.""?",,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,297,is there a double play at a wedding?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,,is a baby found in a snack room left by their mother with a note to take good care of the them?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,1,In which book does a character live in St. Louis?,,Joan Bauer,Soar,OBOB.dog Community
soar,in-which-book,2,is a baby attached to a stuffed eagle?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,5,does the main character's mother give her son a stuffed eagle?,,Joan Bauer,Soar,Lake Oswego Public Library
soar,in-which-book,7,"does the main character and his father move to a small city called Hillcrest, Ohio?",,Joan Bauer,Soar,Lake Oswego Public Library
soar,in-which-book,8,is a character suffering from Cardiomyopathy?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,14,did the main character catch a virus that attacked his heart muscle?,,Joan Bauer,Soar,Lake Oswego Public Library
soar,in-which-book,23,do two friends meet in a hospital elevator?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,24,do characters watch an eagle cam?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,25,does a character have a king cobra stuffy?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,33,is the name of the main character's cardiac defibrillator Fred?,,Joan Bauer,Soar,Lake Oswego Public Library
soar,in-which-book,40,has a dog not moved since their owner died?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,45,is there a pizza restraunt with a booth that has a sign that reads always reserved for Coach Perkins?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,47,is there a vice Principal named Mr. Hazard?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,53,is there a dog named Adler?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,54,is the main character’s last name “Lopper”?,,Joan Bauer,Soar,Lake Oswego Public Library
soar,in-which-book,60,is there a robot being developed for police and fire departments?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,67,are atoms and molecules explained by cutting a sandwhich into many pieces?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,83,do characters have trouble with medical insurance paying for treatments that are covered?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,83,is the main character's heart monitor's name Boxter?,,Joan Bauer,Soar,Lake Oswego Public Library
soar,in-which-book,93,do characters light candles and place them in front of a stadium?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,96,does a character name Hargie die?,,Joan Bauer,Soar,Lake Oswego Public Library
soar,in-which-book,124,"does a character give the “three Ws” - want, work, wow - as advice?",,Joan Bauer,Soar,Lake Oswego Public Library
soar,in-which-book,129,does a character have to have a biopsy on their heart?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,134,is a tree planted in front of a school as a memorial for one of the students?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,139,is spitting and chewing gum discussed prior to a game?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,145,does a character dress up as Aristotle?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,150,does the main character have an overprotective aunt?,,Joan Bauer,Soar,Lake Oswego Public Library
soar,in-which-book,151,does the main character struggle with wanting to ask their friend about her absent father?,,Joan Bauer,Soar,Lake Oswego Public Library
soar,in-which-book,159,"does a character say, ""Winning is deciding you're not going to quit.?",,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,170,does a character have to be careful of other people's germs?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,177,is there a character that owns a robot named SARB?,,Joan Bauer,Soar,Lake Oswego Public Library
soar,in-which-book,179,"have a sign on their bathroom door that reads ""No robots in the bathroom by order of the management?""",,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,183,is the word cheaters.spray painted on the front of a building?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,188,does the main character get a Mother’s Day card for their dad every year?,,Joan Bauer,Soar,Lake Oswego Public Library
soar,in-which-book,190,does the main character’s father develop a relationship with his son's doctor?,,Joan Bauer,Soar,Lake Oswego Public Library
soar,in-which-book,225,"does a character leave a note on the kitchen table saying, ""I can't be a part of this family anymore"" and leaves?",,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,233,does the main character have a mentor named “El Grande”?,,Joan Bauer,Soar,Lake Oswego Public Library
soar,in-which-book,238,is there a restraunt named Junk Ball Pizza?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,280,"does an autistic boy help a baseball team by tracking statistics, using his strength with numbers?",,Joan Bauer,Soar,Lake Oswego Public Library
soar,in-which-book,285,does a character have a dachshund named Hillary?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,285,does a robot get peed on?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,289,is an MVP award dinner held at a hospital cafeteria?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,290,does a character refuse to eat Jello ever again?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,290,does the main character not like Jell-O?,,Joan Bauer,Soar,Lake Oswego Public Library
soar,in-which-book,297,is a wedding ring dropped during a wedding and rolls under a pew?,,Joan Bauer,Soar,OBOB Parent Group
soar,in-which-book,,can a character throw a baseball 94 miles per hour?,,Joan Bauer,Soar,Cedar Mill Community Library
soar,in-which-book,,"does a sign read, ""No robots in the bathroom by order of The Management""?",,Joan Bauer,Soar,Cedar Mill Community Library
soar,in-which-book,,is there a stuffed eagle named Baby?,,Joan Bauer,Soar,Cedar Mill Community Library
