book_key,question_type,page,text,answer,author_name,book_title,source_name
tagging-freedom,content,24,What color M&M did Layla throw at Sam?,Green,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,24,What does Sam say is the color of Islam?,Green,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,24,what time do Sam's parents drag her out of bed on Sunday mornings? Be specific.,7:30 AM,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,24,who was Sam's other best friend besides Ellie?,Layla,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,24,What are the first names of Samira's two best friends?,Layla and Ellie,Rhonda Roumani,Tagging Freedom,Cedar Mill Community Library
tagging-freedom,content,24,What is Samira's best friend's name?,Ellie,Rhonda Roumani,Tagging Freedom,Cedar Mill Community Library
tagging-freedom,content,25,How does Layla always eat M&M's?,In color order,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,25,What does Sam describe Layla’s letters as?,"A solid, pretty cursive",Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,25,what color M&M's does Layla call the muslim ones?,Green,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,25,What two colors of M&M's does Layla refer to as the Americans?,Blue and red,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,25,how did Layla eat her M&Ms?,Color order,Rhonda Roumani,Tagging Freedom,Lake Oswego Public Library
tagging-freedom,content,26,what annual competition did Sam win the year before?,The annual Qur'an recitation (competition).,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,26,what is the name of Sam and Layla's Arabic class teacher?,Sister Suzanne,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,27,Who ruined Sam’s life in 4th grade?,Cat Spencer,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,27,what is the full name of the girl who ruined Sam's life in fourth grade?,Cat Spencer,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,28,what mean nickname did Cat get all the boys to call Sam in 5th grade?,Unibrow Sam,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,29,name one of the 'rules' that Sam and Layla's parents make them follow?,"No sleepovers, no boyfriends, no short skirts, or no R-rated movies.",Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,30,who does Sam wish went to her school so she wouldn't be the only Muslim?,Layla,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,31,What nickname is given to Samira in third grade?,Samira-the-weirda,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,31,Who gave Samira the nickname in third grade?,John Paine,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,31,"Who called Sam ""Samīra-the-Weirda"", in 3rd grade?",John Paine,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,31,what is Layla's last name?,Hamdan,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,31,who does Sam first have a crush on?,Dylan (Spencer),Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,31,what is the name of the boy that taunted Sam in 4th grade with the name 'Samira-the-weirda'?,John Paine,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,33,who does Kareem's father say is one of the greatest Syrian singers of all time?,Sabah Fakhri,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,33,what does Kareem's dad say Sabah Fakhrib is the greatest at?,Singing,Rhonda Roumani,Tagging Freedom,Lake Oswego Public Library
tagging-freedom,content,34,whose mom does Kareem's mom speak to and find out he was not at the sports club on Friday?,Adil's mom,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,35,What is Kareem's mom's name?,Farah,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,35,what is Kareem's mom's first name?,Farah,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,35,what is Kareem's dad's first name?,Aziz,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,36,Why were Kareem’s parents angry with him?,He went to a protest without an adult,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,36,where do Kareem's parents work?,In a hospital.,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,40,How does Kareem know it is definitely earlier than four am?,He hadn't heard the morning call to prayer,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,40,what color is Kareem's sketchbook?,Black,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,42,"According to Ellie, what does everybody think about?",Chocolate chip cookies,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,42,what event made Sam barely sleep the night before?,Official spirit squad event,Rhonda Roumani,Tagging Freedom,Lake Oswego Public Library
tagging-freedom,content,43,Name 2 items of Ellie's usual outfit.,1. blue jeans; 2. faded yellow tie-dyed t-shirt; 3. sparkly silver converse,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,43,name one element of Ellie's usual outfit?,"Blue jeans, faded tee-shirt, or (silver) Converse",Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,43,what is one thing that Ellie usually wears to school?,"Blue jeans, faded tie-dyed t-shirt, or silver Converse",Rhonda Roumani,Tagging Freedom,Lake Oswego Public Library
tagging-freedom,content,47,what two colors are on the AMS soccer jerseys?,Blue and gold.,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,47,what is Dylan's last name?,Spencer,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,47,what is Amari's last name?,Light,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,47,what color is Dylan's hair?,Blond,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,49,What is the name of Cat's school?,Allensdale Middle School,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,49,What cheer does Cat lead with at Sam's first game as a member of the Spirit Squad? Be specific.,"AMS, We’re #1",Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,49,what school does Allansdale Middle School play at Sam's first game as part of the Spirit Squad? Be specific.,Evergreen Prep,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,50,who is Cat's brother?,Dylan (Spencer),Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,50,what sport is Amari very passionate about?,Soccer,Rhonda Roumani,Tagging Freedom,Lake Oswego Public Library
tagging-freedom,content,50,What is Cat's brother's name?,Dylan,Rhonda Roumani,Tagging Freedom,Cedar Mill Community Library
tagging-freedom,content,51,which AMS soccer player does Cat 'like-like'?,Amari,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,51,how long has Sam known Amari?,Since kindergarten,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,51,what is the name of Amari's teddy bear?,Babou,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,53,what house signal does Ellie use to convey she's upset?,Shutter her bedroom windows.,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,54,what color are the chain links on the last mural Kareem paints in Damascus?,Silver,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,56,who is the slowest of Kareem's friends?,Hassan,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,56,"what do Syrians call the Shabiba, the thugs hired by the government to intimidate and stop the protesters?",Ghosts,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,56,what type of shop did Kareem's grandmother used to have? Be specific.,A mosaic box shop,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,59,"After Kareem’s mom asks if he is all right, what does she say he looks like?",He looks like he’s seen a ghost,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,63,what is Sam's dad's name?,Khalo Ahmed,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,63,how is Sam's dad related to Kareem?,He's his uncle or his mother's brother,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,64,"Where does Sam lie to her parents about going, when she is actually going to Dylan’s Party?",Ellie’s House,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,64,what part of their house does Sam's mom turn into a bedroom for Kareem?,The basement,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,64,"when Sam leaves to go to Dylan's party, where does she tell her parents she is going?",To Ellie's (house),Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,65,what does Sam think is the real problem with Ellie when she make her chose between her and the Spirit Squad?,Her judgy-ness,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,66,"before he comes to stay with her family, how many years had it been since Sam had seen Kareem?",Five,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,67,"at Dylan and Cat's party, what game are Lucy and Avery playing with James and Alex when Sam arrives?",Jenga,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,70,who texts Sam seven times when she's at Dylan's party?,Ellie,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,70,"when Sam is at Dylan's party, how many missed calls does she see from her parents?",Five,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,71,"At Dylan's party, Sam, Avery, Dylan, and Amari end up in what kind of fight?",A water fight,Rhonda Roumani,Tagging Freedom,Lake Oswego Public Library
tagging-freedom,content,72,what is Ellie's dad's profession?,Sheriff (Gold),Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,73,why is Sam soaking wet when she gets home from Dylan's party?,She was in a water fight.,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,75,what city does Kareem's dad drive Kareem to fly out of for his flight to the US?,Beirut,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,75,what border do Kareem and his dad cross on their way to Beirut?,Lebanese Syrian,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,75,what item can Kareem not live without?,Sketchbook,Rhonda Roumani,Tagging Freedom,Lake Oswego Public Library
tagging-freedom,content,76,which Disney character does Hassan say Kareem resembles?,Goofy,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,77,How many years older is Hassan than Kareem?,2 years,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,79,what is the name of the yogurt stew that Sam's mom makes for Kareem's arrival to their home?,Shishbarak,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,79,how old is Kareem when he comes to the US?,Thirteen,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,81,what brand of car does Sam's father drive?,Volvo,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,81,what does Layla's dad say instead of the phrase 'speak of the devil'?,Talking of the devil,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,81,what color is Kareem's hooded soccer sweatshirt that he wears when he arrives at Sam's family's house? Be specific.,Royal blue.,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,82,What did Sam’s dad’s eyebrows resemble when they furrowed together?,"A single, straight, furry caterpillar",Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,82,how many kisses are customary in a Syrian style greeting?,Two,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,87,On what day did Kareem’s uncle tell him he would start school in Allensdale?,Wednesday,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,87,what day of the week does Kareem first start at Allansdale Middle School?,Wednesday,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,88,how many houses are there on the cul-de-sac where Sam's family lives?,Five,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,89,"on the first Monday Kareem is in Allansdale, Ellie walks over to say hi. Why is she home from school?",She's sick,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,89,what does Kareem say about Sam's name?,That it’s a boy's name,Rhonda Roumani,Tagging Freedom,Lake Oswego Public Library
tagging-freedom,content,90,Why didn’t Ellie go to school on Kareem’s first day in America?,She was sick,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,91,where did Kareem go with Sam's family the last time he was in the US when he was eight?,Disneyland,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,92,what is the name of Allansdale's newspaper?,Allansdale Gazette,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,93,what is the name of one of the two artists that Amari compares himself to?,Banksy or Seen UA,Rhonda Roumani,Tagging Freedom,OBOB.dog Community
tagging-freedom,content,96,Kareem wrote an Arabic word: Qawim. What does that mean in English?,Resist,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,96,how long did it take Kareem to finish an hour long test?,20 minutes,Rhonda Roumani,Tagging Freedom,Lake Oswego Public Library
tagging-freedom,content,102,Why does Sam run straight to the last stall during lunch?,Kareem picked a fight with Dylan and embarrassed her,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,107,What did Avery say Kareem seemed like?,A Mega Jerk,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,112,What is Ellie's name short for?,Eleanora,Rhonda Roumani,Tagging Freedom,Cedar Mill Community Library
tagging-freedom,content,118,What does Ellie decide to use instead of spray paint?,"Spray Chalk, so when it rains, it gets washed off",Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,118,Why does Ellie use spray chalk?,"When it rains, spray chalk gets washed off",Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,125,What kind of shoes is Ellie wearing when she looks down while saying “Hi” to Sam?,Sparkly Converse,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,130,What food does Kareem think Americans did not do right?,Mac and Cheese,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,133,what was Ellie’s turtle’s name that she drew on their spirit squad poster?,Oscar,Rhonda Roumani,Tagging Freedom,Lake Oswego Public Library
tagging-freedom,content,135,What kind of hat is Ellie wearing when she and Kareem paint their first graffiti?,A black beanie,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,139,"When Sam is drawing the lion's mane for the second spirit banner, which character is practically breathing down her neck?",Dylan,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,148,What did Amari write on Social Media about Kareem and Ellie’s graffiti?,My New Heroes. Whoever They Are. #Allensdale Graffiti Rocks #Graffiti Gang Heroes,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,152,"When Kareem checked the Syrian news, how many cities were protesters fired upon?",5,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,159,What does Kareem’s second graffiti piece say?,Freedom īs everything. What īf you were afraid to speak? #SpeakUP #Freedom,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,160,What are two hashtags Kareem has for his street art?,1. #Speakup; 2. #GoDeeper; 3. #WakeUP! 4. #Lookoutsideyourworld,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,161,Why will the street art wash away in the next rain?,It is made of spray chalk.,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,162,What are two hashtags Cat has for Kareem's street art?,1. #NotArt; 2. #Vandalism; 3. #Keepourstreetsclean! 4. #ProtectPublicProperty,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,162,What is Cat's brother's name?,Dylan,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,166,"What does Cat say about the vandals (Kareem and Ellie), if they are students?",That they should be expelled,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,166,what did Cat think graffiti wasn’t?,Art,Rhonda Roumani,Tagging Freedom,Lake Oswego Public Library
tagging-freedom,content,172,Why did Kareem make Ellie run and leave her graffiti before it was done?,He saw the Police,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,176,What is Ramy's identity?,Spray Man,Rhonda Roumani,Tagging Freedom,Cedar Mill Community Library
tagging-freedom,content,184,What is Kareem's cousin's name?,Samira,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,184,What does Sam want to do to help Kareem?,Help him and Ellie make graffiti,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,188,What Squad are Sam and Cat on together?,Spirit Squad,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,188,Who’s instructions did Sam use to finish the Spirit Squad Banner?,Cat’s,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,189,"In Sam's sketch, what elements of the Syrian flag are escaping the pot?","red, black, and white bubbles and green sputtering stars",Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,,Who is the author?,Rhonda Roumani,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,197,Why does Cat think Ellie is one of the graffiti artists?,Ellie hates Spirit Squad and is good at making art,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,200,"When Kareem screames into the night air, 'Wake up, everybody!' nobody hears him except for what creatures?",Crickets,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,205,Who sings a song about Sam and Amari sitting in a tree?,Ellie,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,213,"Who tells Sam that her art is ""fine"" when she asks if it is crooked?",Kareem,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,216,Who does Sam text that Cat is such a jerk?,Amari,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,222,"Who wishes to talk with Kareem, to tell him that Kareem’s parent’s hospital was bombed?",Khalo Ahmed,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,227,How does Kareem sign his first ever art piece?,"Kareem Haddad, Spray Boy",Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,231,Two part question: Name the two hastags Sam shows Ellie that Cat is sharing about Kareem after Kareem graffitis the school?,#ExpelKareemNow and #HaddadMustGo,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,234,What is the name of the principal at AMS?,Principal Green,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,236,At what time did Kareem start spraying the 'Syria is Burning and Nobody Cares' mural on the outside of the school?,4:00am in the morning,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,241,What does Dylan say Cat needs to stop doing?,Bullying people,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,244,What does S.A.K.E. stand for?,"Samīra, Amari, Kareem, Ellie",Rhonda Roumani,Tagging Freedom,OBOB Parent Group
tagging-freedom,content,264,"What song does Kareem hear a million times, but didn’t truly understand the true meaning until he left Syria?",Ya Mal el-Sham,Rhonda Roumani,Tagging Freedom,OBOB Parent Group
