book_key,question_type,page,text,answer,author_name,book_title,source_name
losers-at-the-center-of-the-galaxy,in-which-book,215,is a science teacher the aunt of a popular singer?,,Mary Winn Heider,The Losers at the Center of the Galaxy,Beaverton City Library
losers-at-the-center-of-the-galaxy,in-which-book,225,are parachutes painted to look like yarn?,,Mary Winn Heider,The Losers at the Center of the Galaxy,OBOB Practice-Question Coalition
losers-at-the-center-of-the-galaxy,in-which-book,227,are characters warned not to look at lasers,,Mary Winn Heider,The Losers at the Center of the Galaxy,OBOB Practice-Question Coalition
losers-at-the-center-of-the-galaxy,in-which-book,231,is a bear dressed in a football uniform?,,Mary Winn Heider,The Losers at the Center of the Galaxy,OBOB Practice-Question Coalition
losers-at-the-center-of-the-galaxy,in-which-book,250,does a character glow like the moon?,,Mary Winn Heider,The Losers at the Center of the Galaxy,OBOB Practice-Question Coalition
losers-at-the-center-of-the-galaxy,in-which-book,263,does a security guard spray himself with pepper spray?,,Mary Winn Heider,The Losers at the Center of the Galaxy,OBOB Practice-Question Coalition
losers-at-the-center-of-the-galaxy,in-which-book,264,"does someone say: ""…a bear is basically a very big cat""?",,Mary Winn Heider,The Losers at the Center of the Galaxy,OBOB Practice-Question Coalition
losers-at-the-center-of-the-galaxy,in-which-book,266,does a character give a bear cookies to move it to safety?,,Mary Winn Heider,The Losers at the Center of the Galaxy,Beaverton City Library
losers-at-the-center-of-the-galaxy,in-which-book,268,is a giant cat head used to disguise a bear?,,Mary Winn Heider,The Losers at the Center of the Galaxy,OBOB Practice-Question Coalition
losers-at-the-center-of-the-galaxy,in-which-book,272,"is a bus driver asked to be a ""get-away driver for a bear stealing operation""?",,Mary Winn Heider,The Losers at the Center of the Galaxy,OBOB Practice-Question Coalition
losers-at-the-center-of-the-galaxy,in-which-book,273,does someone bounce up from a polka-dotted sofa?,,Mary Winn Heider,The Losers at the Center of the Galaxy,OBOB Practice-Question Coalition
losers-at-the-center-of-the-galaxy,in-which-book,281,does a character decide there needs to be a funeral for their dad?,,Mary Winn Heider,The Losers at the Center of the Galaxy,Lake Oswego Public Library
